ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour,Month,DayOfWeek,Is_Rush_Hour,Risk_Level
A-5854310,Source1,2,2021-08-15 20:33:00,2021-08-15 21:53:38,38.631611,-121.321203,38.631674,-121.321197,0.004,Incident on CALIFORNIA AVE near LUNA LN Drive with caution., California Ave,Carmichael,Sacramento,CA,95608-6447,US,US/Pacific,KMCC,2021-08-15 20:35:00,84.0,84.0,40.0,29.65,6.0,SSE,8.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,20.0,8.0,6.0,0,Medium
A-5985412,Source1,2,2021-11-27 16:31:20,2021-11-27 17:50:34,33.931293,-81.312663,33.931912,-81.307018,0.326,Incident on TWO NOTCH RD near BELO RD Expect delays., Belo Rd,Lexington,Lexington,SC,29072-9284,US,US/Eastern,KCAE,2021-11-27 16:56:00,57.0,57.0,26.0,29.79,10.0,SSW,6.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day,16.0,11.0,5.0,1,Medium
A-5630257,Source1,2,2021-05-24 16:03:36,2021-05-24 17:53:23,36.86409831029479,-76.3515365120108,36.8704583102948,-76.36619651201079,0.922,Slow traffic on Western Fwy W - VA-164 W from Norfolk Rd (VA-164) to Cedar Ln (VA-164) due to accident.,VA-164 W,Portsmouth,Portsmouth,VA,23703,US,US/Eastern,,,64.0,,67.0,29.85,10.0,CALM,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,5.0,0.0,1,Medium
A-1819908,Source2,3,2019-11-14 18:22:15,2019-11-14 19:36:58,35.75182,-78.70141600000002,,,0.0,Right hand shoulder blocked due to accident on I-40 Westbound at Exit 295 Gorman St.,I-40 W,Raleigh,Wake,NC,27606,US,US/Eastern,KRDU,2019-11-14 18:51:00,43.0,43.0,60.0,29.84,8.0,NW,3.0,0.0,Light Drizzle,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,18.0,11.0,3.0,1,High
A-1719772,Source3,3,2019-12-16 17:55:45,2019-12-16 18:24:41,39.750507,-105.016624,,,0.0,Left lane blocked due to accident on I-25 Northbound at 23rd Ave.,Children's Museum Dr,Denver,Denver,CO,80211,US,US/Mountain,KBJC,2019-12-16 17:50:00,23.0,23.0,43.0,24.53,40.0,CALM,0.0,0.0,Partly Cloudy,False,True,True,False,False,True,False,False,False,False,True,False,False,Night,Night,Night,Day,17.0,12.0,0.0,1,High
A-1687151,Source2,3,2019-12-01 02:48:05,2019-12-01 04:00:40,47.12022,-122.55441299999998,,,0.0,Two lanes blocked due to accident on I-5 Southbound at Berkeley St.,I-5 N,Tacoma,Pierce,WA,98433,US,US/Pacific,KGRF,2019-12-01 02:58:00,38.0,38.0,70.0,29.55,10.0,N,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2.0,12.0,6.0,0,High
A-3116759,Source2,2,2017-12-08 13:22:34,2017-12-08 13:51:53,30.355301,-91.127052,,,0.0,Accident on Gsri Av at Gardere Ln.,G S R I Ave,Baton Rouge,East Baton Rouge,LA,70810-6220,US,US/Central,KBTR,2017-12-08 13:35:00,34.0,31.0,89.0,30.1,9.0,Variable,3.5,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13.0,12.0,4.0,0,Medium
A-3901617,Source1,2,2023-01-20 12:14:00,2023-01-20 12:37:00,37.65946984,-77.46767878,37.65381984,-77.44104878,1.508,Stationary traffic on I-295 S from Woodman Rd/Exit 45 (I-295) to I-95 (Richmond)/Exit 43 (I-295) due to accident.,I-295,Glen Allen,Henrico,VA,23060,US,US/Eastern,KOFP,2023-01-20 11:54:00,54.0,54.0,37.0,29.65,10.0,WNW,14.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12.0,1.0,4.0,0,Medium
A-6247936,Source1,2,2021-08-12 22:14:00,2021-08-13 00:35:53,33.18400025351913,-111.04359269089198,33.21628025351913,-111.065642690892,2.569,Incident on AZ-177 NB near FS ROAD 257 Drive with caution.,Silver Crk,Kearny,Pinal,AZ,85137,US,US/Mountain,KP08,2021-08-12 21:56:00,86.0,86.0,61.0,29.85,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,22.0,8.0,3.0,0,Medium
A-6491445,Source1,2,2021-02-05 22:56:09,2021-02-06 02:18:00,25.811419,-80.194631,25.810709,-80.18830799999998,0.396,Stationary traffic on I-195 E from exit [2A] to Biscayne Blvd (US-1) exit [2B] due to accident.,I-195 E,Miami,Miami-Dade,FL,33137,US,US/Eastern,KMIA,2021-02-05 22:53:00,70.0,70.0,90.0,29.99,10.0,SE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,22.0,2.0,4.0,0,Medium
A-318873,Source2,2,2017-02-06 22:48:39,2017-02-06 23:48:05,34.014599,-118.180016,,,0.01,Accident on Triggs St at Downey Rd.,Triggs St,Los Angeles,Los Angeles,CA,90023-4146,US,US/Pacific,KCQT,2017-02-06 22:47:00,61.0,,87.0,30.09,8.0,Calm,7.0,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,22.0,2.0,0.0,0,Medium
A-4366118,Source1,2,,2022-12-23 15:27:00.000000000,38.515836,-121.462705,38.545131,-121.473791,2.111,Slow traffic on CA-99 N from 47th Ave (CA-99) to I-80 Bus (CA-99) due to accident., 41st Ave,Sacramento,Sacramento,CA,95824-2621,US,US/Pacific,KSAC,2022-12-23 14:53:00,54.0,54.0,66.0,30.23,7.0,NNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-1286131,Source2,2,2020-11-02 15:00:12,2020-11-02 16:03:00,37.682854,-122.128883,,,0.0,Slow lane blocked due to accident on Hesperian Blvd Northbound before Grant Ave.,Grant Ave,San Lorenzo,Alameda,CA,94580,US,US/Pacific,KHWD,2020-11-02 14:54:00,80.0,80.0,29.0,29.96,10.0,WSW,5.0,0.0,Fair,False,False,True,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,15.0,11.0,0.0,0,Medium
A-1628517,Source2,2,2020-02-04 05:50:02,2020-02-04 06:50:56,33.422211,-112.099762,,,0.0,Accident on 19th Ave at Lower Buckeye Rd.,S 19th Ave,Phoenix,Maricopa,AZ,85007,US,US/Mountain,KPHX,2020-02-04 05:51:00,38.0,31.0,25.0,28.71,10.0,W,10.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,5.0,2.0,1.0,0,Medium
A-2766393,Source2,3,2018-06-17 06:31:02,2018-06-17 07:15:26,40.584389,-95.652489,,,2.869999885559082,Slow traffic and right lane blocked due to accident on I-29 Southbound between Exit 1 IA-333 North St and Iowa/Missouri State Line.,I-29 S,Rock Port,Atchison,MO,64482,US,US/Central,KAFK,2018-06-17 06:35:00,75.4,,89.0,29.88,10.0,South,10.4,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,6.0,6.0,6.0,0,High
A-5765443,Source1,2,2021-06-23 01:42:44,2021-06-23 04:00:45,37.178447,-93.212701,37.178173,-93.214701,0.112,Incident on E EASTMOOR ST near S BRANDON AVE Drive with caution., S Brandon Ave,Springfield,Greene,MO,65809-2949,US,US/Central,KSGF,2021-06-23 01:52:00,64.0,64.0,72.0,28.67,10.0,SSE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,1.0,6.0,2.0,0,Medium
A-1591859,Source2,3,2020-01-14 06:44:01,2020-01-14 07:59:13,36.109291,-86.925331,,,0.0,Left hand shoulder blocked due to accident on I-40 Eastbound before Exit 199 TN-251 Old Hickory Blvd.,I-40 E,Nashville,Davidson,TN,37209,US,US/Central,KBNA,2020-01-14 06:35:00,56.0,56.0,90.0,29.54,5.0,WNW,7.0,0.02,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,6.0,1.0,1.0,0,High
A-7417310,Source1,2,2019-09-12 21:00:00,2019-09-12 22:12:40,34.135929,-117.383574,34.135929,-117.383574,0.0,At W Bohnert Ave/W Apple St - Accident.,CA-210 W,Rialto,San Bernardino,CA,92376,US,US/Pacific,KSBD,2019-09-12 20:50:00,82.0,82.0,35.0,28.75,10.0,SW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,21.0,9.0,3.0,0,Medium
A-2425000,Source2,2,2018-11-01 18:00:47,2018-11-01 19:00:37,34.868244,-82.465393,,,0.0,Accident on Lily St at US-25 White Horse Rd.,White Horse Rd,Greenville,Greenville,SC,29611-2538,US,US/Eastern,KGMU,2018-11-01 17:53:00,71.1,,68.0,29.8,9.0,South,9.2,0.01,Light Rain,False,False,False,False,False,True,False,False,False,False,False,True,False,Day,Day,Day,Day,18.0,11.0,3.0,1,Medium
A-7077735,Source1,2,2020-06-10 07:21:53,2020-06-10 08:11:51,25.68873,-80.30841,25.68873,-80.30841,0.0,At SR-94/Kendall Dr/88th St - Earlier accident., S Dixie Hwy,Miami,Miami-Dade,FL,33156-1618,US,US/Eastern,KTMB,2020-06-10 06:53:00,81.0,81.0,88.0,29.98,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,7.0,6.0,2.0,1,Medium
A-244022,Source2,2,2016-11-25 16:24:13,2016-11-25 16:53:54,39.928211,-76.97068,,,0.0,Accident on Beaver Creek Rd at Winding Ln.,Beaver Creek Rd,East Berlin,York,PA,17316,US,US/Eastern,KTHV,2016-11-25 16:53:00,50.0,,74.0,30.18,8.0,North,4.6,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,11.0,4.0,1,Medium
A-2176866,Source2,3,2019-04-19 07:34:14,2019-04-19 09:08:32,35.276756,-80.806931,,,0.0,Accident on I-85 Southbound at Graham St.,I-85 S,Charlotte,Mecklenburg,NC,28206,US,US/Eastern,KCLT,2019-04-19 07:35:00,70.0,70.0,84.0,28.92,8.0,SSE,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7.0,4.0,4.0,1,High
A-7666151,Source1,2,2017-10-02 06:37:42,2017-10-02 12:37:42,25.89509,-80.20942,25.90342,-80.20995,0.5760000000000001,At 135th St/Opa Locka Blvd/Exit 10 - Accident.,I-95 N,Miami,Miami-Dade,FL,33168,US,US/Eastern,KOPF,2017-10-02 06:33:00,75.9,,94.0,29.96,2.0,East,9.2,0.74,Heavy Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,6.0,10.0,0.0,0,Medium
A-2461924,Source2,2,2018-11-16 07:51:08,2018-11-16 08:19:55,28.020269,-82.39340200000002,,,0.0,Lane blocked due to accident on FL-583 56th St at Puritan Rd.,N 56th St,Tampa,Hillsborough,FL,33617,US,US/Eastern,KVDF,2018-11-16 07:55:00,44.6,41.4,87.0,30.17,10.0,NNW,5.8,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,7.0,11.0,4.0,1,Medium
A-4683517,Source1,2,2022-09-17 09:29:30,2022-09-17 10:28:00,35.81197,-83.983524,35.803457,-83.987921,0.638,Stationary traffic on US-129 S - TN-115 from Cusick Rd (TN-115/US-129) to Hunt Rd (TN-115/US-129) due to accident.,Alcoa Hwy,Alcoa,Blount,TN,37701,US,US/Eastern,KTYS,2022-09-17 09:53:00,69.0,69.0,81.0,29.18,10.0,ENE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9.0,9.0,5.0,1,Medium
A-506933,Source2,2,2017-07-20 21:51:21,2017-07-20 22:20:59,38.887234,-77.413475,,,0.0,Left and center lane blocked due to accident on US-50 Lee Jackson Memorial Hwy Eastbound at Lees Corner Rd.,Lee Jackson Memorial Hwy,Fairfax,Fairfax,VA,22033-1301,US,US/Eastern,KIAD,2017-07-20 21:52:00,82.9,,69.0,29.93,10.0,WSW,3.5,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,21.0,7.0,3.0,0,Medium
A-5950840,Source1,2,2021-11-12 17:20:06,2021-11-12 19:23:03,39.727385,-75.03066,39.73565900000001,-75.03896399999998,0.722,Stationary traffic on NJ-42 from CR-689/Cross Keys Berlin Rd (Black Horse Pike/NJ-42) to Fries Mill Rd (Black Horse Pike/NJ-42) due to accident.,Route 42,Sicklerville,Gloucester,NJ,08081,US,US/Eastern,KVAY,2021-11-12 16:54:00,56.0,56.0,57.0,29.86,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,17.0,11.0,4.0,1,Medium
A-782922,Source2,3,2021-12-12 14:11:26,2021-12-12 14:40:55,28.230263,-80.718414,,,0.0,Two lanes blocked due to accident on I-95 Southbound at Exit 191 / CR-509 Wickham Rd.,I-95 N,Melbourne,Brevard,FL,32940,US,US/Eastern,KCOF,2021-12-12 13:56:00,80.0,80.0,88.0,30.11,10.0,E,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14.0,12.0,6.0,0,High
A-4776707,Source1,2,2022-08-30 17:54:00,2022-08-30 19:59:10,38.661132,-121.363561,38.661129,-121.363729,0.009,Accident on Madison Ave from I-80 to Hillsdale Blvd., Madison Ave,Sacramento,Sacramento,CA,95842-3529,US,US/Pacific,KMCC,2022-08-30 17:50:00,93.0,93.0,20.0,29.76,10.0,SW,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17.0,8.0,1.0,1,Medium
A-5192817,Source1,2,2023-01-06 16:28:12,2023-01-06 17:37:07,25.616496,-80.34643100000002,25.598595,-80.35429599999998,1.33,Stationary traffic on US-1 S - FL-5 from FL-992/Coral Reef Dr/152nd St (US-1) to Eureka Dr/184th St (US-1) due to accident., S US-1,Miami,Miami-Dade,FL,33157-3438,US,US/Eastern,KTMB,2023-01-06 16:53:00,75.0,75.0,37.0,30.16,10.0,N,9.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,1.0,4.0,1,Medium
A-4361480,Source1,2,2022-09-01 17:27:00,2022-09-01 18:44:33,35.644457,-120.65816,35.644456,-120.655129,0.17,Incident on CA-46 near GOLDEN HILL RD Drive with caution.,CA-46,Paso Robles,San Luis Obispo,CA,93446,US,US/Pacific,KPRB,2022-09-01 17:53:00,108.0,108.0,9.0,28.85,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,17.0,9.0,3.0,1,Medium
A-2801902,Source2,2,2018-05-03 14:40:25,2018-05-03 15:09:30,45.51548,-122.699654,,,0.0,Right lane blocked due to accident on US-26 Eastbound at Exit 73 Canyon Rd.,US-26 E,Portland,Multnomah,OR,97201,US,US/Pacific,KPDX,2018-05-03 14:53:00,75.9,,38.0,30.12,10.0,NNE,6.9,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14.0,5.0,3.0,0,Medium
A-2259845,Source2,3,2019-02-01 07:59:42,2019-02-01 08:29:25,33.893661,-118.046768,,,0.0,#1 lane blocked due to accident on I-5 Southbound before Exit 119 Carmenita Rd.,I-5 S,Santa Fe Springs,Los Angeles,CA,90670,US,US/Pacific,KFUL,2019-02-01 07:53:00,53.1,,86.0,30.0,10.0,East,6.9,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7.0,2.0,4.0,1,High
A-1039475,Source2,3,2021-05-19 09:44:09,2021-05-19 10:36:32,35.348534,-97.586472,,,0.0,Accident on I-44 Southbound at Exit 111 I-44 Service Rd.,SW 119th St,Oklahoma City,Cleveland,OK,73173,US,US/Central,KOKC,2021-05-19 09:52:00,65.0,65.0,93.0,28.54,10.0,SE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9.0,5.0,2.0,1,High
A-166232,Source2,2,2016-05-03 08:07:11,2016-05-03 08:37:11,41.318462,-95.956535,,,0.01,Accident on US-75 30th St at Huntington Ave.,N 30th St,Omaha,Douglas,NE,68112-3362,US,US/Central,KOMA,2016-05-03 07:52:00,50.0,,83.0,30.07,10.0,Calm,7.0,0.0,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,8.0,5.0,1.0,1,Medium
A-2255140,Source2,2,2019-01-31 18:54:00,2019-01-31 19:23:40,35.235909,-80.88065300000002,,,0.0,Accident on NC-27 Freedom Dr at Camp Greene St.,Freedom Dr,Charlotte,Mecklenburg,NC,28208-4044,US,US/Eastern,KCLT,2019-01-31 18:52:00,39.0,34.8,41.0,30.38,10.0,South,5.8,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,18.0,1.0,3.0,1,Medium
A-3965639,Source1,2,2022-08-14 21:15:00,2022-08-14 22:07:00,41.950771,-88.03274300000002,41.952023,-88.03586800000002,0.182,Stationary traffic on US-20 W from IL-53/N Rohlwing Rd (Lake St/US-20) to I-355 (Lake St/US-20) due to accident., Lake St,Addison,DuPage,IL,60101,US,US/Central,KORD,2022-08-14 20:51:00,67.0,67.0,84.0,29.27,10.0,N,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,21.0,8.0,6.0,0,Medium
A-527487,Source2,1,2022-08-25 08:28:05,2022-08-25 08:56:49,28.1045,-82.694397,,,0.0,Crash on CR-611 East Lake Rd at Commercial Dr.,Commercial Dr,Palm Harbor,Pinellas,FL,34685,US,US/Eastern,KPIE,2022-08-25 08:53:00,80.0,80.0,94.0,30.01,10.0,E,8.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,8.0,3.0,1,Low
A-5544832,Source1,2,2021-05-03 00:18:00,2021-05-03 04:52:51,36.83856368047313,-76.09700560533477,36.838343680473145,-76.09748560533475,0.031,On I-264 at mile marker 18.8 in the City of Virginia Beach near Rosemont Road motorists can expect potential delays due to a multi-vehicle crash. All west lanes are closed.,S Rosemont Rd,Virginia Beach,Virginia Beach (City),VA,23452,US,US/Eastern,KNTU,2021-05-03 00:56:00,72.0,72.0,51.0,29.88,10.0,SW,16.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,0.0,5.0,0.0,0,Medium
A-501657,Source2,2,2017-07-26 12:06:21,2017-07-26 12:51:09,42.379482,-88.06397199999998,,,0.0,Accident on County Hwy-31 Rollins Rd Westbound at County Hwy-24 Hainesville Rd.,E Rollins Rd,Round Lake,Lake,IL,60073,US,US/Central,KUGN,2017-07-26 11:55:00,82.0,,69.0,30.0,9.0,SW,10.4,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12.0,7.0,2.0,0,Medium
A-4636725,Source1,2,2022-01-28 12:34:56,2022-01-28 13:49:56,38.761564,-77.460655,38.761477,-77.46073100000002,0.0069999999999999,Incident on CENTREVILLE RD near CENTREVILLE RD Drive with caution., Centreville Rd,Manassas,Manassas (City),VA,20110,US,US/Eastern,KHEF,2022-01-28 12:56:00,38.0,38.0,68.0,29.84,10.0,NE,3.0,0.0,Light Rain,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,12.0,1.0,4.0,0,Medium
A-6863624,Source1,2,2020-12-15 23:43:00,2020-12-16 01:44:02,31.596604,-97.108958,31.607924,-97.104608,0.823,Incident on I-35 NB near N LOOP 340 Road closed. Take alternate route.,I-35 N,Waco,McLennan,TX,76705,US,US/Central,KCNW,2020-12-15 22:55:00,46.0,44.0,87.0,29.56,7.0,W,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,23.0,12.0,1.0,0,Medium
A-7562179,Source1,2,2018-07-18 07:02:21,2018-07-18 07:32:04,37.390592,-121.994367,37.39003,-121.99248,0.111,At Lawrence Expy - Accident.,Bayshore Fwy S,Sunnyvale,Santa Clara,CA,94085,US,US/Pacific,KNUQ,2018-07-18 06:56:00,60.1,,96.0,29.99,7.0,Calm,7.0,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7.0,7.0,2.0,1,Medium
A-6273976,Source1,2,2021-12-09 10:26:00,2021-12-09 12:32:54,40.718218087955854,-112.08186507171592,40.71826808795585,-112.0631750717159,0.979,Stationary traffic on UT-201 from UT-111/S 8400 W (UT-201) to S 7200 W (UT-201) due to accident., S 8000 W,Magna,Salt Lake,UT,84044,US,US/Mountain,KU42,2021-12-09 10:19:00,33.0,24.0,96.0,25.47,0.75,NNW,12.0,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,10.0,12.0,3.0,0,Medium
A-4956741,Source1,2,2022-11-24 11:04:53,2022-11-24 13:15:13,35.036421000000004,-81.83639699999998,35.029796000000005,-81.863438,1.597,Incident on I-85 SB near EXIT 82 Left lane blocked.,I-85 S,Cowpens,Spartanburg,SC,29330,US,US/Eastern,KSPA,2022-11-24 10:55:00,55.0,55.0,31.0,29.46,10.0,NE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11.0,11.0,3.0,0,Medium
A-5801018,Source1,2,2021-11-22 14:31:00,2021-11-22 16:39:16,34.030693,-118.066751,34.028043,-118.065978,0.188,Slow traffic on CA-19 from CA-60 E to Siphon Rd due to accident.,Rosemead Blvd,South El Monte,Los Angeles,CA,91733,US,US/Pacific,KEMT,2021-11-22 14:53:00,78.0,78.0,13.0,29.85,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14.0,11.0,0.0,0,Medium
A-5378014,Source1,2,,2023-01-18 18:19:48.000000000,35.848219,-78.601711,35.84905,-78.601586,0.058,Incident on ATLANTIC AVE near E MILLBROOK RD Drive with caution., Atlantic Ave,Raleigh,Wake,NC,27604-8105,US,US/Eastern,KRDU,2023-01-18 16:51:00,63.0,63.0,58.0,29.59,10.0,WSW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-6137826,Source1,2,2021-10-06 07:28:00,2021-10-06 09:49:44,28.577014,-81.41629300000002,28.578126,-81.417153,0.093,Stationary traffic on FL-416 - FL-423 from Lynx Ln to Clemson Rd due to accident., N John Young Pkwy,Orlando,Orange,FL,32804-4115,US,US/Eastern,KORL,2021-10-06 07:53:00,75.0,75.0,96.0,29.94,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,7.0,10.0,2.0,1,Medium
A-122640,Source2,1,2017-01-14 17:30:49,2017-01-14 18:30:49,28.535488,-81.384834,,,0.0,Accident on Division Ave Southbound at Anderson St.,S Division Ave,Orlando,Orange,FL,32805,US,US/Eastern,KORL,2017-01-14 17:53:00,70.0,,68.0,30.34,10.0,ENE,6.9,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day,17.0,1.0,5.0,1,Low
A-213398,Source2,3,2016-08-10 17:28:58,2016-08-10 18:28:00,42.68681,-73.802849,,,0.0,Right lane blocked due to accident on I-90 Westbound at Exit 4 NY-85.,I-90 W,Albany,Albany,NY,12205,US,US/Eastern,KALB,2016-08-10 17:51:00,82.9,,74.0,30.06,10.0,ENE,4.6,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17.0,8.0,2.0,1,High
A-3313410,Source2,2,2017-09-17 07:51:06,2017-09-17 08:20:39,27.982569,-82.729637,,,0.0,Accident on US-19 Northbound at FL-590 Coachman Rd.,State Highway 590,Clearwater,Pinellas,FL,33765,US,US/Eastern,KPIE,2017-09-17 07:53:00,79.0,,84.0,30.02,10.0,North,8.1,0.0,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,7.0,9.0,6.0,1,Medium
A-1239234,Source2,2,2020-12-07 09:31:29,2020-12-07 11:15:50,35.285107,-82.400421,,,0.0,Shoulder blocked due to accident on I-26 Westbound at US-25.,I-26 W,Flat Rock,Henderson,NC,28731,US,US/Eastern,KAVL,2020-12-07 09:54:00,41.0,33.0,73.0,27.51,10.0,NNW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9.0,12.0,0.0,1,Medium
